job_id	job_type	description	statement	user_name	status	running_status	created	finished	modified	fraction_completed	high_water_timestamp	error	coordinator_id
1087819274908008449	AUTO CREATE STATS	Table statistics refresh for system.public.job_progress	Table statistics refresh for system.public.job_progress	node	succeeded	NULL	2025-07-09 07:34:57.078868+00	2025-07-09 07:34:57.400546+00	2025-07-09 07:34:57.400546+00	1	NULL		1
1087819276257656833	AUTO CREATE STATS	Table statistics refresh for system.public.descriptor_id_seq	Table statistics refresh for system.public.descriptor_id_seq	node	succeeded	NULL	2025-07-09 07:34:57.490749+00	2025-07-09 07:34:57.696643+00	2025-07-09 07:34:57.696643+00	1	NULL		1
1087819277220151297	AUTO CREATE STATS	Table statistics refresh for system.public.region_liveness	Table statistics refresh for system.public.region_liveness	node	succeeded	NULL	2025-07-09 07:34:57.784474+00	2025-07-09 07:34:57.972054+00	2025-07-09 07:34:57.972054+00	1	NULL		1
1087819278090469377	AUTO CREATE STATS	Table statistics refresh for system.public.role_options	Table statistics refresh for system.public.role_options	node	succeeded	NULL	2025-07-09 07:34:58.050078+00	2025-07-09 07:34:58.304773+00	2025-07-09 07:34:58.304773+00	1	NULL		1
1087819279167029249	AUTO CREATE STATS	Table statistics refresh for system.public.descriptor	Table statistics refresh for system.public.descriptor	node	succeeded	NULL	2025-07-09 07:34:58.378616+00	2025-07-09 07:34:58.573613+00	2025-07-09 07:34:58.573613+00	1	NULL		1
1087819280014278657	AUTO CREATE STATS	Table statistics refresh for system.public.zones	Table statistics refresh for system.public.zones	node	succeeded	NULL	2025-07-09 07:34:58.637173+00	2025-07-09 07:34:58.855905+00	2025-07-09 07:34:58.855905+00	1	NULL		1
1087819281064034305	AUTO CREATE STATS	Table statistics refresh for system.public.role_id_seq	Table statistics refresh for system.public.role_id_seq	node	succeeded	NULL	2025-07-09 07:34:58.957531+00	2025-07-09 07:34:59.174872+00	2025-07-09 07:34:59.174872+00	1	NULL		1
1087819282030198785	AUTO CREATE STATS	Table statistics refresh for system.public.external_connections	Table statistics refresh for system.public.external_connections	node	succeeded	NULL	2025-07-09 07:34:59.252387+00	2025-07-09 07:34:59.510033+00	2025-07-09 07:34:59.510033+00	1	NULL		1
1087819283283705857	AUTO CREATE STATS	Table statistics refresh for system.public.statement_activity	Table statistics refresh for system.public.statement_activity	node	succeeded	NULL	2025-07-09 07:34:59.634929+00	2025-07-09 07:35:00.255375+00	2025-07-09 07:35:00.255375+00	1	NULL		1
1087819285587361793	AUTO CREATE STATS	Table statistics refresh for system.public.transaction_activity	Table statistics refresh for system.public.transaction_activity	node	succeeded	NULL	2025-07-09 07:35:00.337942+00	2025-07-09 07:35:00.764518+00	2025-07-09 07:35:00.764518+00	1	NULL		1
1087819287317905409	AUTO CREATE STATS	Table statistics refresh for system.public.mvcc_statistics	Table statistics refresh for system.public.mvcc_statistics	node	succeeded	NULL	2025-07-09 07:35:00.866064+00	2025-07-09 07:35:01.198595+00	2025-07-09 07:35:01.198595+00	1	NULL		1
1087819423643828225	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-09 07:35:42.463462+00	2025-07-09 07:36:13.237548+00	2025-07-09 07:36:13.237548+00	1	NULL		1
1087819485257924609	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.jobs	Partial statistics update for system.public.jobs	node	succeeded	NULL	2025-07-09 07:36:01.272562+00	2025-07-09 07:36:01.59316+00	2025-07-09 07:36:01.59316+00	1	NULL		1
1087819486542856193	AUTO CREATE STATS	Table statistics refresh for system.public.job_info	Table statistics refresh for system.public.job_info	node	succeeded	NULL	2025-07-09 07:36:01.664693+00	2025-07-09 07:36:01.873143+00	2025-07-09 07:36:01.873143+00	1	NULL		1
1087819487463702529	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-09 07:36:01.945714+00	2025-07-09 07:36:02.129475+00	2025-07-09 07:36:02.129475+00	1	NULL		1
1087819488243220481	AUTO CREATE STATS	Table statistics refresh for system.public.job_message	Table statistics refresh for system.public.job_message	node	succeeded	NULL	2025-07-09 07:36:02.183605+00	2025-07-09 07:36:02.406505+00	2025-07-09 07:36:02.406505+00	1	NULL		1
1087820957017014273	NEW SCHEMA CHANGE	DROP DATABASE ycsb CASCADE	DROP DATABASE ycsb CASCADE	root	succeeded	all stages completed	2025-07-09 07:43:30.399189+00	2025-07-09 07:43:30.608366+00	2025-07-09 07:43:30.608366+00	1	NULL		1
1087820957400891393	SCHEMA CHANGE GC	GC for DROP DATABASE ycsb CASCADE	GC for DROP DATABASE ycsb CASCADE	node	succeeded	waiting for MVCC GC	2025-07-09 07:43:30.533595+00	2025-07-09 15:11:24.294504+00	2025-07-09 15:11:24.294504+00	1	NULL		1
1087824226301935617	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-09 08:00:08.121924+00	2025-07-09 08:00:30.827866+00	2025-07-09 08:00:30.827866+00	1	NULL		1
1087826568918925313	IMPORT	"IMPORT INTO ycsb.public.usertable CSV DATA ('workload:///csv/ycsb/usertable?families=true&insert-count=10000&insert-hash=true&insert-start=0&json=false&max-scan-length=1000&min-scan-length=1&record-count=10000&request-distribution=zipfian&row-end=10&row-start=0&scan-length-distribution=uniform&seed=6858035085321853034&select-for-update=true&splits=0&time-string=false&version=1.0.0&zero-padding=1') WITH OPTIONS (""nullif"" = 'NULL')"	"IMPORT INTO ycsb.public.usertable CSV DATA ('workload:///csv/ycsb/usertable?families=true&insert-count=10000&insert-hash=true&insert-start=0&json=false&max-scan-length=1000&min-scan-length=1&record-count=10000&request-distribution=zipfian&row-end=10&row-start=0&scan-length-distribution=uniform&seed=6858035085321853034&select-for-update=true&splits=0&time-string=false&version=1.0.0&zero-padding=1') WITH OPTIONS (""nullif"" = 'NULL')"	root	succeeded	NULL	2025-07-09 08:12:03.025539+00	2025-07-09 08:12:03.712086+00	2025-07-09 08:12:03.712086+00	1	NULL		1
1087826848680509441	AUTO CREATE STATS	Table statistics refresh for ycsb.public.usertable	Table statistics refresh for ycsb.public.usertable	node	succeeded	NULL	2025-07-09 08:13:28.410808+00	2025-07-09 08:13:28.735938+00	2025-07-09 08:13:28.735938+00	1	NULL		1
1087826849935654913	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-09 08:13:28.79385+00	2025-07-09 08:13:28.939448+00	2025-07-09 08:13:28.939448+00	1	NULL		1
1087826850605465601	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-09 08:13:28.998257+00	2025-07-09 08:13:29.160433+00	2025-07-09 08:13:29.160433+00	1	NULL		1
1087827244555173889	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-09 08:15:29.222166+00	2025-07-09 08:15:29.508775+00	2025-07-09 08:15:29.508775+00	1	NULL		1
1087827245767032833	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-09 08:15:29.592001+00	2025-07-09 08:15:29.88765+00	2025-07-09 08:15:29.88765+00	1	NULL		1
1087827247064088577	AUTO CREATE STATS	Table statistics refresh for tpcc.public.district	Table statistics refresh for tpcc.public.district	node	succeeded	NULL	2025-07-09 08:15:29.987824+00	2025-07-09 08:15:30.308605+00	2025-07-09 08:15:30.308605+00	1	NULL		1
1087827248284827649	AUTO CREATE STATS	Table statistics refresh for tpcc.public.customer	Table statistics refresh for tpcc.public.customer	node	succeeded	NULL	2025-07-09 08:15:30.360363+00	2025-07-09 08:15:30.727766+00	2025-07-09 08:15:30.727766+00	1	NULL		1
1087827249703387137	AUTO CREATE STATS	Table statistics refresh for tpcc.public.history	Table statistics refresh for tpcc.public.history	node	succeeded	NULL	2025-07-09 08:15:30.793277+00	2025-07-09 08:15:31.026485+00	2025-07-09 08:15:31.026485+00	1	NULL		1
1087827250637012993	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-09 08:15:31.078197+00	2025-07-09 08:15:31.329333+00	2025-07-09 08:15:31.329333+00	1	NULL		1
1087827251644006401	AUTO CREATE STATS	Table statistics refresh for tpcc.public.item	Table statistics refresh for tpcc.public.item	node	succeeded	NULL	2025-07-09 08:15:31.38551+00	2025-07-09 08:15:31.60659+00	2025-07-09 08:15:31.60659+00	1	NULL		1
1087827252627603457	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-09 08:15:31.685673+00	2025-07-09 08:15:31.98742+00	2025-07-09 08:15:31.98742+00	1	NULL		1
1087827253804728321	AUTO CREATE STATS	Table statistics refresh for tpcc.public.stock	Table statistics refresh for tpcc.public.stock	node	succeeded	NULL	2025-07-09 08:15:32.044906+00	2025-07-09 08:15:32.351604+00	2025-07-09 08:15:32.351604+00	1	NULL		1
1087828041485090817	AUTO CREATE STATS	Table statistics refresh for system.public.transaction_activity	Table statistics refresh for system.public.transaction_activity	node	succeeded	NULL	2025-07-09 08:19:32.425879+00	2025-07-09 08:19:32.995764+00	2025-07-09 08:19:32.995764+00	1	NULL		1
1087828240236314625	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-09 08:20:33.079934+00	2025-07-09 08:20:33.27038+00	2025-07-09 08:20:33.27038+00	1	NULL		1
1087828437691629569	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-09 08:21:33.338521+00	2025-07-09 08:21:33.567638+00	2025-07-09 08:21:33.567638+00	1	NULL		1
1087828831968657409	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-09 08:23:33.662316+00	2025-07-09 08:23:34.056095+00	2025-07-09 08:23:34.056095+00	1	NULL		1
1087828833557872641	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-09 08:23:34.14731+00	2025-07-09 08:23:34.40003+00	2025-07-09 08:23:34.40003+00	1	NULL		1
1087828834588852225	AUTO CREATE PARTIAL STATS	Partial statistics update for tpcc.public.warehouse	Partial statistics update for tpcc.public.warehouse	node	succeeded	NULL	2025-07-09 08:23:34.461937+00	2025-07-09 08:23:34.686802+00	2025-07-09 08:23:34.686802+00	1	NULL		1
1087828835538468865	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-09 08:23:34.751736+00	2025-07-09 08:23:35.179505+00	2025-07-09 08:23:35.179505+00	1	NULL		1
1087829033826484225	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-09 08:24:35.264438+00	2025-07-09 08:24:35.675582+00	2025-07-09 08:24:35.675582+00	1	NULL		1
1087829035350360065	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-09 08:24:35.729485+00	2025-07-09 08:24:36.030968+00	2025-07-09 08:24:36.030968+00	1	NULL		1
1087829036544131073	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-09 08:24:36.093795+00	2025-07-09 08:24:36.260145+00	2025-07-09 08:24:36.260145+00	1	NULL		1
1087829037354647553	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-09 08:24:36.341151+00	2025-07-09 08:24:36.581763+00	2025-07-09 08:24:36.581763+00	1	NULL		1
1087829038335688705	AUTO CREATE PARTIAL STATS	Partial statistics update for tpcc.public.history	Partial statistics update for tpcc.public.history	node	succeeded	NULL	2025-07-09 08:24:36.640532+00	2025-07-09 08:24:36.810215+00	2025-07-09 08:24:36.810215+00	1	NULL		1
1087829039157706753	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-09 08:24:36.8914+00	2025-07-09 08:24:37.179229+00	2025-07-09 08:24:37.179229+00	1	NULL		1
1087829236934377473	AUTO CREATE STATS	"Table statistics refresh for tpcc.public.""order"""	"Table statistics refresh for tpcc.public.""order"""	node	succeeded	NULL	2025-07-09 08:25:37.248052+00	2025-07-09 08:25:37.823998+00	2025-07-09 08:25:37.823998+00	1	NULL		1
1087829238999187457	AUTO CREATE STATS	Table statistics refresh for tpcc.public.warehouse	Table statistics refresh for tpcc.public.warehouse	node	succeeded	NULL	2025-07-09 08:25:37.878173+00	2025-07-09 08:25:38.096515+00	2025-07-09 08:25:38.096515+00	1	NULL		1
1087829239910203393	AUTO CREATE STATS	Table statistics refresh for tpcc.public.order_line	Table statistics refresh for tpcc.public.order_line	node	succeeded	NULL	2025-07-09 08:25:38.156196+00	2025-07-09 08:25:38.81013+00	2025-07-09 08:25:38.81013+00	1	NULL		1
1087829242264977409	AUTO CREATE STATS	Table statistics refresh for system.public.job_info	Table statistics refresh for system.public.job_info	node	succeeded	NULL	2025-07-09 08:25:38.874819+00	2025-07-09 08:25:39.100036+00	2025-07-09 08:25:39.100036+00	1	NULL		1
1087829243214823425	AUTO CREATE STATS	Table statistics refresh for tpcc.public.new_order	Table statistics refresh for tpcc.public.new_order	node	succeeded	NULL	2025-07-09 08:25:39.164683+00	2025-07-09 08:25:39.610733+00	2025-07-09 08:25:39.610733+00	1	NULL		1
1087829441513226241	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_info	Partial statistics update for system.public.job_info	node	succeeded	NULL	2025-07-09 08:26:39.680555+00	2025-07-09 08:26:39.869995+00	2025-07-09 08:26:39.869995+00	1	NULL		1
1087830228893237249	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_statistics	Partial statistics update for system.public.statement_statistics	node	succeeded	NULL	2025-07-09 08:30:39.969864+00	2025-07-09 08:30:40.190265+00	2025-07-09 08:30:40.190265+00	1	NULL		1
1087830229839544321	AUTO CREATE STATS	Table statistics refresh for system.public.transaction_statistics	Table statistics refresh for system.public.transaction_statistics	node	succeeded	NULL	2025-07-09 08:30:40.25866+00	2025-07-09 08:30:40.762648+00	2025-07-09 08:30:40.762648+00	1	NULL		1
1087831411513884673	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.reports_meta	Partial statistics update for system.public.reports_meta	node	succeeded	NULL	2025-07-09 08:36:40.877049+00	2025-07-09 08:36:41.089337+00	2025-07-09 08:36:41.089337+00	1	NULL		1
1087832199018414081	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-09 08:40:41.204353+00	2025-07-09 08:40:41.454056+00	2025-07-09 08:40:41.454056+00	1	NULL		1
1087834362869612545	AUTO CREATE STATS	Table statistics refresh for system.public.statement_activity	Table statistics refresh for system.public.statement_activity	node	succeeded	NULL	2025-07-09 08:51:41.559338+00	2025-07-09 08:51:42.101032+00	2025-07-09 08:51:42.101032+00	1	NULL		1
1087834364907552769	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-09 08:51:42.181262+00	2025-07-09 08:51:42.443117+00	2025-07-09 08:51:42.443117+00	1	NULL		1
1087834366039523329	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_statistics	Partial statistics update for system.public.statement_statistics	node	succeeded	NULL	2025-07-09 08:51:42.526714+00	2025-07-09 08:51:42.723795+00	2025-07-09 08:51:42.723795+00	1	NULL		1
1087835939839246337	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.job_progress	Partial statistics update for system.public.job_progress	node	succeeded	NULL	2025-07-09 08:59:42.81228+00	2025-07-09 08:59:43.000376+00	2025-07-09 08:59:43.000376+00	1	NULL		1
1087836068769857537	AUTO SQL STATS COMPACTION	automatic SQL Stats compaction	automatic SQL Stats compaction	node	succeeded	NULL	2025-07-09 09:00:22.145072+00	2025-07-09 09:00:25.300485+00	2025-07-09 09:00:25.300485+00	1	NULL		1
1087836137291448321	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.transaction_activity	Partial statistics update for system.public.transaction_activity	node	succeeded	NULL	2025-07-09 09:00:43.069909+00	2025-07-09 09:00:43.341705+00	2025-07-09 09:00:43.341705+00	1	NULL		1
1087836138443309057	AUTO CREATE PARTIAL STATS	Partial statistics update for system.public.statement_activity	Partial statistics update for system.public.statement_activity	node	succeeded	NULL	2025-07-09 09:00:43.421432+00	2025-07-09 09:00:43.657373+00	2025-07-09 09:00:43.657373+00	1	NULL		1
