store_id	name	value
NULL	sql.mem.internal.session.max-p99.99	8000
NULL	admission.elastic_cpu.acquired_nanos	2.0591341562e+10
NULL	admission.wait_queue_length.sql-sql-response	0
NULL	admission.wait_durations.kv.user-high-pri-p99.99	0
NULL	exec.latency-p90	243116.2761447827
NULL	kvflowcontrol.streams.send.regular.blocked_count	0
NULL	jobs.auto_config_runner.resume_retry_error	0
NULL	sql.exec.latency.historical.internal-p99.99	2.9824712862168837e+08
NULL	round-trip-latency-p99.99	4.406236427773566e+06
NULL	kv.rangefeed.mux_stream_send.latency-max	265294.8464431894
NULL	jobs.changefeed.fail_or_cancel_retry_error	0
NULL	txn.restarts.exclusionviolation	0
NULL	txn.restarts.txnaborted	38
NULL	sql.txn.commit_prepared.count	0
NULL	admission.wait_durations.kv.user-low-pri-p75	7500
NULL	sql.statement_timeout.count.internal	0
NULL	obs.tablemetadata.update_job.duration-p50	0
NULL	distsender.rpc.err.rangenotfounderrtype	0
NULL	sys.host.disk.write.time	5.04944206093e+11
NULL	admission.wait_durations.elastic-cpu.bulk-normal-pri-p99.99	0
NULL	txn.durations-p99.9	1.4263846645611452e+07
NULL	jobs.auto_create_stats.currently_running	0
NULL	admission.wait_durations.sql-kv-response.normal-pri-sum	8.447085e+06
NULL	sql.txn.latency.internal-p99.99	3.769390975388353e+08
NULL	distsender.rpc.addsstable.sent	4
NULL	sys.cpu.sys.percent	0.0019967395240312095
NULL	sql.leases.long_wait_for_two_version_invariant	0
NULL	raft.transport.sent	0
NULL	admission.wait_durations.elastic-cpu-max	0
NULL	sql.stats.mem.max-p75	0
NULL	sql.exec.latency.internal-p99.99	2.9824712862168837e+08
NULL	jobs.changefeed.expired_pts_records	0
NULL	jobs.new_schema_change.currently_idle	0
NULL	txn.durations-p75	130080.45924415368
NULL	rpc.method.queryresolvedtimestamp.recv	0
NULL	jobs.auto_create_stats.protected_record_count	0
NULL	sql.mem.sql.txn.max-p99.99	7999.4089469288865
NULL	sql.restart_savepoint.started.count	207615
NULL	changefeed.queue_time_nanos	0
NULL	auth.ldap.conn.latency-p99	0
NULL	physical_replication.admit_latency-p99	0
NULL	sys.go.allocbytes	5.80038856e+08
NULL	rpc.method.delete.recv	9099
NULL	changefeed.stage.kv_feed_wait_for_table_event.latency-count	0
NULL	sql.mem.sql.max-avg	5541
NULL	gossip.bytes.received	0
NULL	kvflowcontrol.eval_wait.regular.duration-p99	9908.001916626738
NULL	sql.mem.sql.session.current	92160
NULL	jobs.row_level_ttl.span_total_duration-p99.999	0
NULL	jobs.row_level_ttl.currently_running	0
NULL	auth.scram.conn.latency-max	0
NULL	changefeed.checkpoint_hist_nanos-p99.999	0
NULL	sql.mem.internal.txn.current	0
NULL	admission.elastic_cpu.over_limit_durations-p99.99	0
NULL	sys.cgocalls	1.17846494e+08
NULL	admission.wait_durations.elastic-cpu-p99.999	0
NULL	changefeed.stage.emit_row.latency-p99.9	0
NULL	jobs.row_level_ttl.select_duration-p75	0
NULL	jobs.row_level_ttl.select_duration-avg	0
NULL	admission.errored.elastic-cpu	0
NULL	admission.admitted.kv.locking-normal-pri	295933
NULL	admission.wait_durations.kv.user-high-pri-max	0
NULL	rpc.method.export.recv	0
NULL	jobs.replication_stream_ingestion.currently_running	0
NULL	logical_replication.commit_latency-max	0
NULL	changefeed.stage.kv_feed_wait_for_table_event.latency-avg	0
NULL	changefeed.emitted_batch_sizes-max	0
NULL	admission.wait_durations.elastic-cpu.bulk-low-pri-p50	5000
NULL	sql.mem.root.max-p99	0
NULL	changefeed.checkpoint.create_nanos-sum	0
NULL	jobs.row_level_ttl.delete_duration-sum	0
NULL	sql.mem.internal.txn.max-p99.999	8000
NULL	jobs.create_stats.resume_retry_error	0
NULL	changefeed.sink_batch_hist_nanos-p99.9	0
NULL	admission.wait_durations.sql-sql-response.locking-normal-pri-p90	0
NULL	distsender.rpc.err.ambiguousresulterrtype	42
NULL	changefeed.nprocs_flush_nanos-count	0
NULL	jobs.poll_jobs_stats.fail_or_cancel_failed	0
NULL	distsender.batch_responses.cross_region.bytes	0
NULL	changefeed.admit_latency-p90	0
NULL	jobs.mvcc_statistics_update.resume_completed	0
NULL	rpc.method.writebatch.recv	0
NULL	sql.crud_query.count.internal	46999
NULL	sql.distsql.queries.active	1
NULL	sys.host.disk.write.bytes	1.8678745088e+11
NULL	exec.latency-p75	101338.84567865141
NULL	distsender.rpc.gc.sent	109791
NULL	changefeed.checkpoint.total_bytes-p90	0
NULL	auth.cert.conn.latency-p99.999	0
NULL	changefeed.stage.kv_feed_buffer.latency-sum	0
NULL	sql.ddl.count	125
NULL	jobs.typedesc_schema_change.currently_running	0
NULL	jobs.typedesc_schema_change.currently_idle	0
NULL	jobs.auto_config_runner.protected_age_sec	0
NULL	jobs.auto_create_partial_stats.currently_paused	0
NULL	jobs.auto_create_partial_stats.expired_pts_records	0
NULL	admission.requested.elastic-cpu	522
NULL	admission.requested.sql-sql-response	0
NULL	sql.mem.distsql.max-p75	6553.918298061075
NULL	auth.jwt.conn.latency-p99.99	0
NULL	jobs.typedesc_schema_change.resume_completed	0
NULL	go.scheduler_latency-p90	51633.25785010313
NULL	admission.wait_durations.sql-sql-response.locking-normal-pri-count	0
NULL	raft.transport.reverse-sent	0
NULL	admission.wait_durations.sql-sql-response.locking-normal-pri-p99.999	0
NULL	kvflowcontrol.streams.eval.regular.total_count	1
NULL	jobs.update_table_metadata_cache.currently_paused	0
NULL	physical_replication.logical_bytes	0
NULL	distsender.rpc.err.exclusionviolationerrtype	0
NULL	sql.disk.distsql.max-avg	0
NULL	tenant.consumption.cross_region_network_ru	0
NULL	sql.stats.activity.update.latency-max	0
NULL	sql.stats.flush.latency-p99.9	0
NULL	sql.mem.internal.max-p50	5107.83659612215
NULL	distsender.rpc.err.oprequirestxnerrtype	0
NULL	gossip.callbacks.pending_duration-sum	3.50186705e+08
NULL	changefeed.stage.kv_feed_buffer.latency-count	0
NULL	logical_replication.batch_hist_nanos-p99.99	0
NULL	gossip.callbacks.pending_duration-p99.999	0
NULL	admission.admitted.sql-kv-response.normal-pri	9.3241e+06
NULL	gossip.callbacks.processed	84781
NULL	kv.prober.write.latency-p50	0
NULL	batch_requests.bytes	5.068970477e+09
NULL	sql.restart_savepoint.count	207615
NULL	changefeed.parallel_io_result_queue_nanos-p75	0
NULL	jobs.migration.fail_or_cancel_retry_error	0
NULL	admission.requested.elastic-cpu.normal-pri	0
NULL	jobs.schema_change_gc.protected_age_sec	0
NULL	jobs.poll_jobs_stats.protected_age_sec	0
NULL	kv.prober.read.latency-max	0
NULL	admission.wait_durations.sql-kv-response.locking-normal-pri-count	759065
NULL	admission.wait_durations.elastic-cpu.bulk-normal-pri-avg	0
NULL	changefeed.stage.kv_feed_buffer.latency-p99	0
NULL	jobs.history_retention.fail_or_cancel_retry_error	0
NULL	sql.service.latency.historical-p50	0
NULL	kv.streamer.operators.active	0
NULL	sys.go.heap.heapreleasedbytes	3.29506816e+08
NULL	tenant.consumption.pgwire_egress_bytes	0
NULL	sql.service.latency-avg	566991.8125918858
NULL	admission.admitted.sql-kv-response.user-high-pri	45899
NULL	admission.wait_durations.kv-p75	7499.988539627676
NULL	sql.mem.distsql.max-avg	4331.388877604318
NULL	admission.wait_durations.sql-kv-response-p99.999	9999.907934652016
NULL	cluster.preserve-downgrade-option.last-updated	0
NULL	changefeed.buffer_entries_mem.acquired	0
NULL	distsender.rpc.adminsplit.sent	13
NULL	sql.txns.open	0
NULL	sql.distsql.exec.latency.internal-p99	3.625117049988527e+07
NULL	sql.distsql.exec.latency.internal-count	1709
NULL	rpc.method.excise.recv	0
NULL	rpc.method.refresh.recv	2007
NULL	admission.wait_durations.sql-sql-response.locking-normal-pri-max	0
NULL	admission.wait_durations.kv.user-high-pri-p75	0
NULL	changefeed.kafka_throttling_hist_nanos-p99.9	0
NULL	sql.service.latency-max	3.625117049988527e+07
NULL	auth.scram.conn.latency-p99	0
NULL	schedules.scheduled-row-level-ttl-executor.failed	0
NULL	admission.wait_durations.sql-sql-response-p99	0
NULL	jobs.new_schema_change.resume_completed	13
NULL	sql.txn.begin.started.count	207619
NULL	schedules.scheduled-sql-stats-compaction-executor.failed	0
NULL	admission.elastic_cpu.over_limit_durations-p75	0
NULL	jobs.schema_change.protected_age_sec	0
NULL	sql.distsql.exec.latency.internal-p99.99	3.625117049988527e+07
NULL	changefeed.checkpoint.create_nanos-max	0
NULL	changefeed.running	0
NULL	kvflowcontrol.tokens.send.elastic.returned.disconnect	0
NULL	kvflowcontrol.send_queue.scheduled.force_flush	0
NULL	kv.prober.planning_attempts	0
NULL	changefeed.message_size_hist-p99.9	0
NULL	sql.savepoint.rollback.started.count.internal	0
NULL	cloud.writers_opened	0
NULL	changefeed.parallel_io_result_queue_nanos-p50	0
NULL	admission.elastic_cpu.over_limit_durations-p99.999	0
NULL	sql.exec.latency.internal-p75	129205.21456348215
NULL	changefeed.usage.query_duration-avg	0
NULL	sql.service.latency.consistent-p75	158813.84491190026
NULL	jobs.auto_config_task.currently_running	0
NULL	admission.wait_durations.kv.normal-pri-p90	9000.018353338473
NULL	changefeed.checkpoint.span_count-p90	0
NULL	sql.mem.root.max-p90	0
NULL	jobs.row_level_ttl.span_total_duration-p99.9	0
NULL	sql.misc.started.count	65
NULL	jobs.sql_activity_flush.protected_record_count	0
NULL	auth.cert.conn.latency-p75	0
NULL	kvflowcontrol.streams.send.elastic.total_count	1
NULL	jobs.auto_create_partial_stats.resume_failed	0
NULL	jobs.typedesc_schema_change.resume_failed	0
NULL	sql.exec.latency.historical.internal-p90	7.038135554931545e+06
NULL	changefeed.flush_hist_nanos-p50	0
NULL	admission.wait_durations.sql-sql-response.normal-pri-max	0
NULL	schedules.scheduled-row-level-ttl-executor.started	0
NULL	sql.service.latency.internal-p50	154866.13603818853
NULL	sql.conn.latency-p99.99	1.0811807510766068e+06
NULL	jobs.changefeed.resume_retry_error	0
NULL	changefeed.buffer_entries.out.rangefeed	0
NULL	changefeed.commit_latency-p50	0
NULL	rpc.connection.avg_round_trip_latency	1.249276e+06
NULL	rpc.method.querylocks.recv	251
NULL	changefeed.emitted_batch_sizes-sum	0
NULL	physical_replication.commit_latency-p90	0
NULL	liveness.heartbeatlatency-p50	1.6707532737590646e+07
NULL	sql.stats.reported.mem.max-p99.9	0
NULL	sql.exec.latency.internal-sum	1.4750880003e+11
NULL	sql.distsql.exec.latency.internal-p99.999	3.625117049988527e+07
NULL	jobs.restore.resume_retry_error	0
NULL	clock-offset.meannanos	18208
NULL	distsender.rangefeed.retry.logical_ops_missing	0
NULL	admission.wait_queue_length.sql-sql-response.locking-normal-pri	0
NULL	kvflowcontrol.tokens.eval.regular.returned.disconnect	0
NULL	changefeed.stage.downstream_client_send.latency-sum	0
NULL	jobs.row_level_ttl.rows_selected	0
NULL	batch_responses.bytes	2.0594655267e+10
NULL	distsender.rpc.adminscatter.sent	9
NULL	distsender.rangefeed.retry.range_key_mismatch	0
NULL	sql.mem.sql.session.max-max	8000
NULL	jobs.new_schema_change.expired_pts_records	0
NULL	jobs.history_retention.resume_failed	0
NULL	sql.restart_savepoint.rollback.count.internal	0
NULL	jobs.auto_schema_telemetry.fail_or_cancel_completed	0
NULL	jobs.auto_update_sql_activity.resume_retry_error	0
NULL	txn.aborts	664
NULL	sql.conn.latency-p90	1.0811807510766068e+06
NULL	sql.distsql.dist_query_rerun_locally.count	0
NULL	txn.commits	9.52549e+06
NULL	sql.disk.distsql.spilled.bytes.written	0
NULL	changefeed.checkpoint_hist_nanos-p90	0
NULL	kvflowcontrol.eval_wait.elastic.requests.errored	0
NULL	changefeed.message_size_hist-max	0
NULL	jobs.row_level_ttl.protected_record_count	0
NULL	changefeed.stage.rangefeed_buffer_value.latency-avg	0
NULL	sql.service.latency.historical.internal-max	2.9824712862168837e+08
NULL	sql.service.latency.consistent-p99	8.392536005214922e+06
NULL	admission.elastic_cpu.over_limit_durations-sum	7.1341562e+07
NULL	rpc.method.querytxn.recv	2297
NULL	admission.wait_queue_length.sql-kv-response.user-high-pri	0
NULL	rpc.method.adminmerge.recv	0
NULL	gossip.callbacks.pending_duration-count	24
NULL	jobs.standby_read_ts_poller.fail_or_cancel_completed	0
NULL	kv.streamer.batches.in_progress	0
NULL	rpc.method.adminunsplit.recv	12
NULL	exec.latency-max	3.625117049988527e+07
NULL	admission.errored.sql-kv-response.user-low-pri	0
NULL	jobs.replication_stream_producer.fail_or_cancel_failed	0
NULL	sql.txn.rollback_prepared.count.internal	0
NULL	txn.refresh.fail_with_condensed_spans	0
NULL	log.messages.count	15977
NULL	admission.requested.sql-sql-response.locking-normal-pri	0
NULL	sql.service.latency.consistent.internal-p99.999	9.249147277217315e+07
NULL	jobs.create_stats.resume_completed	0
NULL	jobs.backup.currently_idle	0
NULL	auth.scram.conn.latency-p99.99	0
NULL	changefeed.checkpoint_hist_nanos-avg	0
NULL	physical_replication.admit_latency-p99.9	0
NULL	admission.errored.kv.bulk-normal-pri	0
NULL	distsender.rpc.proxy.forward.err	0
NULL	jobs.hot_ranges_logger.resume_failed	0
NULL	jobs.backup.expired_pts_records	0
NULL	sql.exec.latency.historical-p50	0
NULL	txn.restarts-avg	0
NULL	admission.wait_queue_length.sql-kv-response.bulk-low-pri	0
NULL	admission.wait_durations.kv.normal-pri-p99.999	9999.908233307639
NULL	sql.stats.mem.max-p99.9	0
NULL	jobs.auto_span_config_reconciliation.currently_running	1
NULL	changefeed.flush_hist_nanos-max	0
NULL	changefeed.checkpoint_hist_nanos-count	0
NULL	kv.prober.write.latency-p99.9	0
NULL	rpc.method.merge.recv	9.217577e+06
NULL	admission.wait_durations.elastic-cpu-p50	0
NULL	sql.exec.latency-p99.999	3.3223969553299185e+07
NULL	sql.hydrated_table_cache.misses	0
NULL	distsender.rpc.err.proxyfailederrtype	0
NULL	jobs.schema_change.protected_record_count	0
NULL	admission.errored.kv.user-high-pri	0
NULL	jobs.standby_read_ts_poller.protected_age_sec	0
NULL	jobs.schema_change.fail_or_cancel_failed	0
NULL	jobs.auto_config_env_runner.fail_or_cancel_failed	0
NULL	jobs.auto_create_stats.currently_idle	0
NULL	distsender.batch_requests.cross_zone.bytes	0
NULL	kv.protectedts.reconciliation.records_removed	0
NULL	changefeed.usage.query_duration-p99.99	0
NULL	changefeed.parallel_io_result_queue_nanos-sum	0
NULL	jobs.history_retention.protected_record_count	0
NULL	kv.prober.planning_failures	0
NULL	schedules.CHANGEFEED.failed	0
NULL	sql.distsql.service.latency-p99.9	0
NULL	jobs.auto_schema_telemetry.fail_or_cancel_failed	0
NULL	jobs.logical_replication.expired_pts_records	0
NULL	admission.wait_durations.kv.user-low-pri-p90	8958.333333333334
NULL	changefeed.stage.kv_feed_buffer.latency-p50	0
NULL	jobs.backup.resume_failed	0
NULL	sql.temp_object_cleaner.schemas_deletion_success	0
NULL	distsender.rpc.pushtxn.sent	693
NULL	changefeed.stage.rangefeed_buffer_checkpoint.latency-p50	0
NULL	changefeed.sink_batch_hist_nanos-p90	0
NULL	liveness.heartbeatlatency-max	3.625117049988527e+07
NULL	jobs.schema_change_gc.resume_completed	11
NULL	sql.stats.mem.max-p50	0
NULL	sql.stats.mem.max-sum	0
NULL	sql.distsql.exec.latency.internal-p90	1.4208308325339198e+07
NULL	sql.guardrails.max_row_size_log.count.internal	0
NULL	sql.stats.cleanup.rows_removed	0
NULL	txn.restarts.serializable	1
NULL	admission.wait_durations.sql-sql-response.locking-normal-pri-avg	0
NULL	sql.stats.reported.mem.max-p50	0
NULL	sql.mem.sql.max-p50	5107.83659612215
NULL	sqlliveness.is_alive.cache_misses	477
NULL	rpc.method.rangestats.recv	513
NULL	jobs.row_level_ttl.span_total_duration-p50	0
NULL	auth.password.conn.latency-max	0
NULL	jobs.standby_read_ts_poller.fail_or_cancel_retry_error	0
NULL	changefeed.nprocs_flush_nanos-p50	0
NULL	jobs.auto_config_runner.protected_record_count	0
NULL	jobs.standby_read_ts_poller.currently_idle	0
NULL	distsender.rangefeed.retry.rangefeed_closed	0
NULL	sql.stats.flush.latency-p99	0
NULL	admission.wait_durations.sql-kv-response.user-high-pri-p99.99	0
NULL	changefeed.flush_hist_nanos-p99.9	0
NULL	sql.mem.bulk.max-p99.9	0
NULL	admission.wait_durations.sql-sql-response.normal-pri-p99.99	0
NULL	jobs.logical_replication.currently_running	0
NULL	sql.mem.conns.current	322560
NULL	backup.last-failed-time.kms-inaccessible	0
NULL	physical_replication.commit_latency-p99.9	0
NULL	storeliveness.transport.send-queue-idle	0
NULL	changefeed.stage.rangefeed_buffer_checkpoint.latency-p90	0
NULL	sql.copy.nonatomic.count.internal	0
NULL	jobs.auto_create_stats.protected_age_sec	0
NULL	distsender.rpc.writebatch.sent	0
NULL	changefeed.usage.query_duration-max	0
NULL	jobs.key_visualizer.expired_pts_records	0
NULL	jobs.backup.fail_or_cancel_retry_error	0
1	admission.wait_durations.snapshot_ingest-p99.999	0
1	range.snapshots.delegate.sent-bytes	0
1	storage.wal.bytes_in	4.188764686e+09
1	storage.iterator.category-pebble-ingest.block-load.bytes	36483
1	raft.process.commandcommit.latency-p75	23312.76478889994
1	txn.server_side_retry.write_evaluation.failure	1992
1	admission.admitted.kv-stores.locking-normal-pri	17034
1	admission.admitted.kv-stores.normal-pri	827336
1	kv.concurrency.latch_conflict_wait_durations-p50	3.2912493392699095e+06
1	requests.slow.raft	0
1	kv.replica_read_batch_evaluate.latency-p50	40242.49827390222
1	admission.requested.kv-stores.normal-pri	827336
1	capacity	9.9466258432e+11
1	raft.process.handleready.latency-avg	45839.83275870212
1	queue.lease.processingnanos	2.094976464e+09
1	storage.value_separation.blob_files.size	0
1	queue.split.process.success	15
1	txnwaitqueue.pusher.waiting	0
1	rebalancing.cpunanospersecond	1.9921553323510018e+08
1	queue.consistency.pending	35
1	raft.process.handleready.latency-sum	2.08732335372e+11
1	queue.tsmaintenance.pending	0
1	storage.iterator.block-load.read-duration	1.39348820276e+11
1	storage.iterator.internal.steps	2.86498914e+08
1	queue.raftsnapshot.pending	0
1	raft.rcvd.prop	0
1	rocksdb.compactions	391
1	raft.process.commandcommit.latency-p90	52728.35123744755
1	raft.flows.state_replicate	64
1	kv.closed_timestamp.policy.lead_for_global_reads_with_no_latency_info	0
1	admission.wait_durations.kv-stores.high-pri-max	10000
1	kv.replica_write_batch_evaluate.latency-count	990182
1	raft.process.applycommitted.latency-sum	8.0331310499e+10
1	queue.replicate.removedecommissioningreplica.error	0
1	storage.disk.write.time	0
1	raft.quota_pool.percent_used-p75	0
1	intents.poison-attempts	206
1	admission.wait_queue_length.kv-stores.normal-pri	0
1	txnwaitqueue.query.waiting	0
1	rocksdb.flushes	82
1	admission.wait_durations.kv-stores.user-high-pri-count	115165
1	rebalancing.readbytespersecond	4.366809202162435e+06
1	kv.tenant_rate_limit.write_bytes_admitted	0
1	range.raftleaderremovals	0
1	admission.wait_durations.kv-stores.high-pri-p99.9	10000
1	storage.batch-commit.wal-queue-wait.duration	0
1	leases.transfers.success	0
1	storage.compactions.cancelled.count	0
1	raft.quota_pool.percent_used-avg	0
1	storage.l5-level-score	0
1	admission.wait_durations.kv-stores.normal-pri-p99.99	9999.049881235154
1	storage.flush.ingest.count	0
1	txnwaitqueue.query.wait_time-p99.999	0
1	kv.replica_read_batch_evaluate.latency-count	9.935496e+06
1	raft.sent.cross_region.bytes	0
1	kv.closed_timestamp.max_behind_nanos	3.031638e+09
1	kv.rangefeed.scheduler.system.latency-p75	46130.35521019949
1	ranges.unavailable	0
1	storage.l0-level-score	0
1	raft.process.commandcommit.latency-count	476407
1	raft.rcvd.cross_zone.bytes	0
1	kv.replica_write_batch_evaluate.latency-p99	315848.6459022427
1	raftlog.size.total	1.086515e+06
1	raft.replication.latency-p75	7.448579108998018e+06
1	kv.replica_circuit_breaker.num_tripped_events	0
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_180ms	0
1	admission.requested.elastic-stores.bulk-low-pri	0
1	queue.replicate.nonvoterpromotions	0
1	admission.wait_durations.kv-stores.locking-normal-pri-count	17034
1	queue.gc.process.success	106
1	storeliveness.callbacks.processing_duration-p90	0
1	storage.flush.ingest.table.count	0
1	raft.commandsapplied	985240
1	storage.disk.read-max.bytespersecond	0
1	admission.wait_durations.elastic-stores-p90	0
1	txn.server_side_retry.read_evaluation.success	63
1	storeliveness.callbacks.processing_duration-p99.99	0
1	range.snapshots.send-total-in-progress	0
1	kv.concurrency.latch_conflict_wait_durations-sum	1.109522595365e+12
1	leases.requests.latency-p75	1.208958834339752e+07
1	admission.requested.elastic-stores.low-pri	1051
1	storeliveness.callbacks.processing_duration-avg	0
1	admission.errored.elastic-stores.bulk-low-pri	0
1	rebalancing.replicas.cpunanospersecond-p50	289863.8228533186
1	range.adds	0
1	queue.replicate.pending	0
1	storage.iterator.category-backup.block-load.latency-sum	0
1	gcbytesage	-2.126179557683e+12
1	admission.wait_durations.elastic-stores.bulk-normal-pri-max	0
1	kv.concurrency.latch_conflict_wait_durations-avg	3.47212008725932e+06
1	storage.disk.io.time	0
1	txnwaitqueue.query.wait_time-p75	0
1	admission.wait_durations.elastic-stores.bulk-normal-pri-p75	0
1	raft.scheduler.latency-p99.999	5.568813990945262e+06
1	storage.flush.utilization	0
1	kv.rangefeed.budget_allocation_failed	0
1	raft.commands.reproposed.unchanged	82
1	storage.iterator.category-pebble-get.block-load.bytes	0
1	kv.rangefeed.scheduler.system.latency-avg	37500
1	admission.raft.paused_replicas	0
1	kv.rangefeed.scheduler.normal.latency-max	265294.8464431894
1	queue.replicate.addnonvoterreplica	0
1	kv.replica_read_batch_evaluate.latency-sum	8.89784118543e+11
1	storage.iterator.category-scan-background.block-load.cached-bytes	0
1	admission.wait_durations.elastic-stores.bulk-low-pri-p90	0
1	raft.quota_pool.percent_used-p99.999	0
1	storage.l0-bytes-ingested	0
1	admission.wait_durations.kv-stores-p50	5000.469968982047
1	admission.wait_durations.kv-stores-avg	0
1	storage.iterator.category-replication.block-load.cached-bytes	4.585693e+06
1	storeliveness.heartbeat.failures	0
1	admission.wait_durations.kv-stores-p99	9900.366575805996
1	admission.requested.elastic-stores.bulk-normal-pri	0
1	raft.fortification_resp.rejected	0
1	kv.rangefeed.scheduler.normal.latency-p99.9	265294.8464431894
1	intentbytes	0
1	queue.replicate.removereplica.success	0
1	txnrecovery.attempts.total	17
1	raft.process.applycommitted.latency-p50	7976.998491704375
1	queue.raftsnapshot.processingnanos	0
1	totalbytes	1.445418103e+09
1	raft.process.commandcommit.latency-p99	290748.5077092862
1	queue.split.size_based	0
1	storage.secondary-cache.evictions	0
1	kv.rangefeed.unbuffered_registrations	0
1	storage.wal.failover.switch.count	0
1	addsstable.proposals	3
1	admission.wait_durations.snapshot_ingest-count	0
1	queue.replicate.replacedeadreplica.error	0
1	storage.iterator.category-scan-background.block-load.latency-sum	6.89752935e+08
1	admission.wait_durations.kv-stores.user-high-pri-p99	10000
1	kv.closed_timestamp.policy_latency_info_missing	0
1	rocksdb.block.cache.usage	0
1	txnrecovery.successes.committed	16
1	raft.scheduler.latency-p99	126799.52037861034
1	queue.consistency.process.failure	0
1	raft.rcvd.heartbeatresp	0
1	storage.wal.failover.write_and_sync.latency-p75	0
1	admission.wait_durations.kv-stores.user-high-pri-p99.9	10000
1	raft.rcvd.dropped_bytes	0
1	rebalancing.replicas.queriespersecond-p75	0.769978937333737
1	raft.process.tickingnanos	7.3121107391e+10
1	queue.raftlog.process.success	20845
1	raft.process.commandcommit.latency-p99.9	1.2951314497406448e+06
1	kv.replica_read_batch_evaluate.latency-p75	67152.29532565897
1	admission.wait_durations.elastic-stores.low-pri-p99.9	10000
1	storage.wal.failover.write_and_sync.latency-p99	0
1	kv.tenant_rate_limit.read_batches_admitted	0
1	admission.wait_durations.kv-stores.locking-normal-pri-p99.999	10000
1	storage.ingest.count	3
1	admission.wait_durations.elastic-stores.low-pri-p99.99	10000
1	kv.allocator.load_based_lease_transfers.follow_the_workload	0
1	admission.wait_durations.snapshot_ingest-max	0
1	requests.slow.latch	0
1	kv.rangefeed.scheduler.normal.latency-count	55715
1	storage.compactions.keys.pinned.bytes	0
1	storage.wal.fsync.latency-p90	4.480882352941177e+06
1	storage.l0-level-size	0
1	storage.sstable.remote.bytes	0
1	range.snapshots.applied-initial	0
1	raft.entrycache.hits	475736
1	storage.category-pebble-wal.bytes-written	4.228582017e+09
1	storage.batch-commit.commit-wait.duration	1.977163878177e+12
1	intentresolver.async.throttled	0
1	admission.wait_durations.snapshot_ingest-p99	0
1	queue.raftlog.process.failure	0
1	storeliveness.message_handle.failures	0
1	storage.sstable.remote.count	0
1	kv.allocator.load_based_replica_rebalancing.cannot_find_better_candidate	0
1	admission.wait_durations.snapshot_ingest-p50	0
1	queue.split.load_based	8
1	raft.quota_pool.percent_used-p99.9	0
1	raft.process.applycommitted.latency-avg	20646.63103468652
1	rangevalcount	13
1	rebalancing.replicas.queriespersecond-max	3469.8568989953665
1	txnwaitqueue.pusher.wait_time-p75	0
1	raft.rcvd.vote	0
1	storage.sstable.compression.unknown.count	55
1	abortspanbytes	0
1	admission.requested.kv-stores.locking-normal-pri	17034
1	livecount	1.387525e+06
1	storeliveness.support_for.stores	1
1	storage.sstable.compression.snappy.count	0
1	ranges.underreplicated	0
1	storage.wal.bytes_written	4.246306731e+09
1	storage.iterator.category-range-snap.block-load.bytes	0
1	admission.wait_durations.kv-stores.locking-normal-pri-p99.9	10000
1	rebalancing.replicas.cpunanospersecond-p99.9	6.230507298198633e+07
1	storage.iterator.category-pebble-ingest.block-load.cached-bytes	0
1	kv.replica_circuit_breaker.num_tripped_replicas	0
1	admission.wait_durations.kv-stores.high-pri-p99	10000
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_160ms	0
1	storage.category-crdb-log.bytes-written	5.514244e+06
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_280ms	0
1	rebalancing.replicas.queriespersecond-avg	4.30651773417736
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_60ms	0
1	leases.preferences.less-preferred	0
1	storage.iterator.external.steps	1.2210816e+08
1	storage.iterator.category-pebble-get.block-load.cached-bytes	0
1	admission.wait_durations.snapshot_ingest-p99.9	0
1	storage.iterator.category-batch-eval.block-load.bytes	8.9042724036e+10
1	queue.replicate.removedeadreplica.error	0
1	raft.process.logcommit.latency-max	3.625117049988527e+07
1	admission.wait_durations.elastic-stores.low-pri-avg	0
1	kv.rangefeed.scheduler.system.latency-p99.999	265294.8464431894
1	kv.rangefeed.processors_scheduler	10
1	raft.process.commandcommit.latency-max	2.182644728397485e+06
1	storage.iterator.category-unknown.block-load.cached-bytes	0
1	admission.wait_durations.elastic-stores.bulk-low-pri-p99	0
1	storage.single-delete.invariant-violation	0
1	kv.concurrency.latch_conflict_wait_durations-max	1.795714494371637e+07
1	range.snapshots.upreplication.sent-bytes	0
1	raft.rcvd.app	0
1	admission.wait_durations.kv-stores-sum	0
1	kv.closed_timestamp.policy.lead_for_global_reads_latency_less_than_220ms	0
1	rebalancing.replicas.queriespersecond-p99.99	3292.5559097531836
1	storage.compactions.keys.pinned.count	0
1	raft.process.handleready.latency-p50	20128.481588427025
1	storage.iterator.category-backup.block-load.cached-bytes	0
1	admission.wait_queue_length.elastic-stores.low-pri	0
1	admission.wait_durations.kv-stores.normal-pri-p75	7500.237529691211
1	raft.rcvd.appresp	0
1	storage.l3-bytes-ingested	0
1	storage.batch-commit.wal-rotation.duration	8.11388834e+08
1	kv.rangefeed.scheduler.system.latency-count	32479
1	kv.rangefeed.scheduler.normal.latency-p99.999	265294.8464431894
1	kv.rangefeed.scheduler.normal.queue_size	0
1	raft.sent.cross_zone.bytes	0
1	capacity.reserved	0
